ID,Link,Address,Sale Type,Sale Date,Price,Page Number
c1e834f3-d220-4008-b872-c67b0cb00f42,/adresse/gerdasvej-51-2600-glostrup-01610169__51_______,,Tvangsauktion,27-01-2014,1.400.000,23
1b047c18-86de-4816-9c0c-09c51827504f,/adresse/georgs-vaenge-3-2635-ishoej-01830200___3_______,,Georgs Vænge 32635 Ishøj,Tvangsauktion,01-12-1994,23
1b047c18-86de-4816-9c0c-09c51827504f,/adresse/georgs-vaenge-3-2635-ishoej-01830200___3_______,,Fri handel,22-01-1992,665.000,23
b1062c8b-9cb5-4222-9685-a4bf63efdbfc,/adresse/gentoftegade-46-1-th-2820-gentofte-01570278__46__1__th,,"Gentoftegade 46, 1. th.2820 Gentofte",Tvangsauktion,17-12-2014,23
b1062c8b-9cb5-4222-9685-a4bf63efdbfc,/adresse/gentoftegade-46-1-th-2820-gentofte-01570278__46__1__th,,Fri handel,14-11-2014,1.250.000,23
b1062c8b-9cb5-4222-9685-a4bf63efdbfc,/adresse/gentoftegade-46-1-th-2820-gentofte-01570278__46__1__th,,Fri handel,04-11-2005,1.295.000,23
8604d0f3-f119-49b8-a5cc-0be4a9214639,/adresse/gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,,"Gentoftegade 36, 3. mf.2820 Gentofte",Tvangsauktion,02-11-2022,23
8604d0f3-f119-49b8-a5cc-0be4a9214639,/adresse/gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,,Fri handel,27-07-2021,2.160.000,23
8604d0f3-f119-49b8-a5cc-0be4a9214639,/adresse/gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,,Fri handel,10-08-2020,1.495.000,23
21646771-179c-4600-8ed7-e3eedc4f81e5,/adresse/gartnersvinget-5-2800-kongens-lyngby-01730279___5_______,,Gartnersvinget 52800 Kongens Lyngby,Tvangsauktion,15-12-2001,23
6d194cb7-47ce-455a-85a7-0c2a4321005a,/adresse/gammelgaards-alle-7-0-3-2665-vallensbaek-strand-01871704___7_st___3,,"Gammelgårds Alle 7, st. 3.2665 Vallensbæk Strand",Tvangsauktion,09-11-2013,23
6d194cb7-47ce-455a-85a7-0c2a4321005a,/adresse/gammelgaards-alle-7-0-3-2665-vallensbaek-strand-01871704___7_st___3,,Fri handel,23-02-2011,570.000,23
6d194cb7-47ce-455a-85a7-0c2a4321005a,/adresse/gammelgaards-alle-7-0-3-2665-vallensbaek-strand-01871704___7_st___3,,Fri handel,22-08-2001,610.000,23
d7198543-ec7e-41a7-9b68-706763d63192,/adresse/gammelgaards-alle-7-4-43-2665-vallensbaek-strand-01871704___7__4__43,,"Gammelgårds Alle 7, 4. 43.2665 Vallensbæk Strand",Tvangsauktion,05-03-2012,23
d7198543-ec7e-41a7-9b68-706763d63192,/adresse/gammelgaards-alle-7-4-43-2665-vallensbaek-strand-01871704___7__4__43,,Fri handel,15-02-1995,242.000,23
795b5d65-1d32-45bc-ab58-06f925d02176,/adresse/gammelgaards-alle-27-4-48-2665-vallensbaek-strand-01871704__27__4__48,,"Gammelgårds Alle 27, 4. 48.2665 Vallensbæk Strand",Tvangsauktion,04-07-1994,23
795b5d65-1d32-45bc-ab58-06f925d02176,/adresse/gammelgaards-alle-27-4-48-2665-vallensbaek-strand-01871704__27__4__48,,Fri handel,17-06-1994,234.000,23
2e0bedb1-19e2-4aae-82b7-b40bae58b801,/adresse/gammelgaards-alle-27-2-26-2665-vallensbaek-strand-01871704__27__2__26,,"Gammelgårds Alle 27, 2. 26.2665 Vallensbæk Strand",Tvangsauktion,06-12-2017,23
2e0bedb1-19e2-4aae-82b7-b40bae58b801,/adresse/gammelgaards-alle-27-2-26-2665-vallensbaek-strand-01871704__27__2__26,,Fri handel,24-01-2006,1.650.000,23
2e0bedb1-19e2-4aae-82b7-b40bae58b801,/adresse/gammelgaards-alle-27-2-26-2665-vallensbaek-strand-01871704__27__2__26,,Fri handel,18-02-1997,422.800,23
3db9ae82-72d8-44f3-ae07-5ec61efd5c22,/adresse/gammel-koege-landevej-735a-2660-broendby-strand-01530176735a_______,,Gammel Køge Landevej 735A2660 Brøndby Strand,Tvangsauktion,05-05-2014,23
3db9ae82-72d8-44f3-ae07-5ec61efd5c22,/adresse/gammel-koege-landevej-735a-2660-broendby-strand-01530176735a_______,,Fri handel,17-02-1996,738.000,23
3db9ae82-72d8-44f3-ae07-5ec61efd5c22,/adresse/gammel-koege-landevej-735a-2660-broendby-strand-01530176735a_______,,Fri handel,12-05-1992,595.000,23
9319179e-8b46-4b36-bbd7-cb97ceb1b0d2,/adresse/gammel-koege-landevej-516-2650-hvidovre-01672807_516_______,,Gammel Køge Landevej 5162650 Hvidovre,Tvangsauktion,09-04-2013,23
9319179e-8b46-4b36-bbd7-cb97ceb1b0d2,/adresse/gammel-koege-landevej-516-2650-hvidovre-01672807_516_______,,Fri handel,28-03-2007,2.725.000,23
9319179e-8b46-4b36-bbd7-cb97ceb1b0d2,/adresse/gammel-koege-landevej-516-2650-hvidovre-01672807_516_______,,Fri handel,19-02-1997,1.159.000,23
03427fc1-548d-4654-a804-86dcbaa617a5,/adresse/gammel-koege-landevej-266-3-d-2650-hvidovre-01672807_266__3___d,,"Gammel Køge Landevej 266, 3. d.2650 Hvidovre",Tvangsauktion,03-03-2010,23
03427fc1-548d-4654-a804-86dcbaa617a5,/adresse/gammel-koege-landevej-266-3-d-2650-hvidovre-01672807_266__3___d,,Fri handel,28-04-2004,334.000,23
03427fc1-548d-4654-a804-86dcbaa617a5,/adresse/gammel-koege-landevej-266-3-d-2650-hvidovre-01672807_266__3___d,,Andet,26-01-2004,415.000,23
064aa8ac-62cf-4b48-8892-ca2358fd94fa,/adresse/gammel-koege-landevej-266-1-d-2650-hvidovre-01672807_266__1___d,,"Gammel Køge Landevej 266, 1. d.2650 Hvidovre",Tvangsauktion,12-03-2012,23
064aa8ac-62cf-4b48-8892-ca2358fd94fa,/adresse/gammel-koege-landevej-266-1-d-2650-hvidovre-01672807_266__1___d,,Fri handel,17-01-2007,1.395.000,23
064aa8ac-62cf-4b48-8892-ca2358fd94fa,/adresse/gammel-koege-landevej-266-1-d-2650-hvidovre-01672807_266__1___d,,Fri handel,18-01-2000,505.755,23
62e52328-960f-4202-aab3-7908c825b813,/adresse/gammel-koege-landevej-220b-1-th-2650-hvidovre-01672807220b__1__th,,"Gammel Køge Landevej 220B, 1. th.2650 Hvidovre",Tvangsauktion,15-12-2015,23
62e52328-960f-4202-aab3-7908c825b813,/adresse/gammel-koege-landevej-220b-1-th-2650-hvidovre-01672807220b__1__th,,Fri handel,09-10-1995,260.000,23
3ee3397b-1fb9-4294-b0df-563f37e6419c,/adresse/gammel-klausdalsbrovej-565-2730-herlev-01632030_565_______,,Gammel Klausdalsbrovej 5652730 Herlev,Tvangsauktion,28-03-2012,23
3ee3397b-1fb9-4294-b0df-563f37e6419c,/adresse/gammel-klausdalsbrovej-565-2730-herlev-01632030_565_______,,Fri handel,07-05-2001,908.000,23
debd1aa9-c625-45bc-a243-412da1af7490,/adresse/gamlehave-alle-12-2920-charlottenlund-01570267__12_______,,Gamlehave Alle 122920 Charlottenlund,Tvangsauktion,15-08-2024,23
debd1aa9-c625-45bc-a243-412da1af7490,/adresse/gamlehave-alle-12-2920-charlottenlund-01570267__12_______,,Fri handel,02-09-2004,8.150.000,23
debd1aa9-c625-45bc-a243-412da1af7490,/adresse/gamlehave-alle-12-2920-charlottenlund-01570267__12_______,,Familie handel,30-08-2002,3.575.000,23
58b4d17e-b698-4f1c-9ed0-fa5b47b07bc1,/adresse/fyrmestervej-16-2660-broendby-strand-01530168__16_______,,Fyrmestervej 162660 Brøndby Strand,Tvangsauktion,25-10-2016,23
58b4d17e-b698-4f1c-9ed0-fa5b47b07bc1,/adresse/fyrmestervej-16-2660-broendby-strand-01530168__16_______,,Fri handel,27-11-1996,885.000,23
77b73cf6-e503-4c47-bf2b-6e75b0737107,/adresse/fuglegaardsvaenget-90-1-th-2820-gentofte-01570262__90__1__th,,"Fuglegårdsvænget 90, 1. th.2820 Gentofte",Tvangsauktion,19-09-2018,24
77b73cf6-e503-4c47-bf2b-6e75b0737107,/adresse/fuglegaardsvaenget-90-1-th-2820-gentofte-01570262__90__1__th,,Fri handel,28-07-2005,1.191.697,24
77b73cf6-e503-4c47-bf2b-6e75b0737107,/adresse/fuglegaardsvaenget-90-1-th-2820-gentofte-01570262__90__1__th,,Fri handel,29-06-1999,575.000,24
c43b894e-55b9-45ff-82c9-38a3ab6fe428,/adresse/fuglegaardsvej-18-2820-gentofte-01570261__18_______,,Fuglegårdsvej 182820 Gentofte,Tvangsauktion,08-03-2010,24
c43b894e-55b9-45ff-82c9-38a3ab6fe428,/adresse/fuglegaardsvej-18-2820-gentofte-01570261__18_______,,Fri handel,12-09-2007,5.500.000,24
4e63bf39-430a-409c-a0c9-abfdc4d966ca,/adresse/froehaven-28-2630-taastrup-01691908__28_______,,Frøhaven 282630 Taastrup,Tvangsauktion,17-05-2017,24
a71de533-a32c-44dd-ab13-4657543ce24a,/adresse/friisvej-5-2635-ishoej-01830190___5_______,,Friisvej 52635 Ishøj,Tvangsauktion,26-05-2010,24
a71de533-a32c-44dd-ab13-4657543ce24a,/adresse/friisvej-5-2635-ishoej-01830190___5_______,,Fri handel,24-04-2007,2.785.000,24
bf40986d-2e73-484d-9340-3a0f98fa2d0c,/adresse/frihedslyst-alle-23-2650-hvidovre-01672598__23_______,,Frihedslyst Alle 232650 Hvidovre,Tvangsauktion,18-03-1994,24
8a618e0e-82bf-408a-afd8-d590dee7e837,/adresse/frederiksdalsvej-194-1-2830-virum-01730229_194__1____,,"Frederiksdalsvej 194, 1.2830 Virum",Tvangsauktion,04-04-2018,24
8a618e0e-82bf-408a-afd8-d590dee7e837,/adresse/frederiksdalsvej-194-1-2830-virum-01730229_194__1____,,Fri handel,28-08-2000,6.000.000,24
8a618e0e-82bf-408a-afd8-d590dee7e837,/adresse/frederiksdalsvej-194-1-2830-virum-01730229_194__1____,,Fri handel,15-05-2000,5.803.100,24
78b19a9e-bcf8-44ca-92f4-99d27e6ddafe,/adresse/forsvarsvej-15-2860-soeborg-01590180__15_______,,Forsvarsvej 152860 Søborg,Tvangsauktion,30-01-2006,24
78b19a9e-bcf8-44ca-92f4-99d27e6ddafe,/adresse/forsvarsvej-15-2860-soeborg-01590180__15_______,,Fri handel,12-11-2001,1.829.991,24
78b19a9e-bcf8-44ca-92f4-99d27e6ddafe,/adresse/forsvarsvej-15-2860-soeborg-01590180__15_______,,Familie handel,09-12-1996,143.725,24
140d50bf-98a0-4440-b5f1-eca47f3e3b68,/adresse/flintevaenget-6-2640-hedehusene-01691651___6_______,,Flintevænget 62640 Hedehusene,Tvangsauktion,11-10-1993,24
140d50bf-98a0-4440-b5f1-eca47f3e3b68,/adresse/flintevaenget-6-2640-hedehusene-01691651___6_______,,Fri handel,18-09-1993,807.000,24
023383fb-a8fa-475a-8607-5aeed86f61ef,/adresse/flakhaven-16-2750-ballerup-01510109__16_______,,Flakhaven 162750 Ballerup,Tvangsauktion,02-11-2009,24
023383fb-a8fa-475a-8607-5aeed86f61ef,/adresse/flakhaven-16-2750-ballerup-01510109__16_______,,Fri handel,06-04-2008,3.050.000,24
023383fb-a8fa-475a-8607-5aeed86f61ef,/adresse/flakhaven-16-2750-ballerup-01510109__16_______,,Fri handel,06-04-2008,3.000.000,24
fd94f360-8e00-48c2-a28e-24a8b27d153a,/adresse/fagerbo-57-2640-hedehusene-01691597__57_______,,Fagerbo 572640 Hedehusene,Tvangsauktion,01-05-2018,24
fd94f360-8e00-48c2-a28e-24a8b27d153a,/adresse/fagerbo-57-2640-hedehusene-01691597__57_______,,Fri handel,15-09-2005,900.000,24
fd94f360-8e00-48c2-a28e-24a8b27d153a,/adresse/fagerbo-57-2640-hedehusene-01691597__57_______,,Fri handel,29-03-2005,1.675.000,24
22688a2a-73a2-4705-8eec-970674335a35,/adresse/exnersvej-48-2930-klampenborg-01570221__48_______,,Exnersvej 482930 Klampenborg,Tvangsauktion,22-08-2012,24
22688a2a-73a2-4705-8eec-970674335a35,/adresse/exnersvej-48-2930-klampenborg-01570221__48_______,,Fri handel,14-09-2004,3.700.000,24
22688a2a-73a2-4705-8eec-970674335a35,/adresse/exnersvej-48-2930-klampenborg-01570221__48_______,,Familie handel,02-08-1999,101.050,24
51a490ee-3f12-4ca7-a7f8-5f8435a63aeb,/adresse/ewaldsbakken-11a-2900-hellerup-01570217_11a_______,,Ewaldsbakken 11A2900 Hellerup,Tvangsauktion,26-09-1994,24
51a490ee-3f12-4ca7-a7f8-5f8435a63aeb,/adresse/ewaldsbakken-11a-2900-hellerup-01570217_11a_______,,Fri handel,08-04-1992,1.515.000,24
c0c08cff-af2f-4175-901a-ced4a9e38f09,/adresse/espensstraede-10-2620-albertslund-01650095__10_______,,Espensstræde 102620 Albertslund,Tvangsauktion,06-01-2014,24
c0c08cff-af2f-4175-901a-ced4a9e38f09,/adresse/espensstraede-10-2620-albertslund-01650095__10_______,,Fri handel,08-06-2007,578.750,24
c0c08cff-af2f-4175-901a-ced4a9e38f09,/adresse/espensstraede-10-2620-albertslund-01650095__10_______,,Fri handel,24-02-2005,2.300.000,24
3d715bf0-b8cf-4e32-a345-dc6a364dc38b,/adresse/espens-vaenge-40-2630-taastrup-01691542__40_______,,Espens Vænge 402630 Taastrup,Tvangsauktion,14-12-2010,24
3d715bf0-b8cf-4e32-a345-dc6a364dc38b,/adresse/espens-vaenge-40-2630-taastrup-01691542__40_______,,Fri handel,03-10-2003,1.730.000,24
3d715bf0-b8cf-4e32-a345-dc6a364dc38b,/adresse/espens-vaenge-40-2630-taastrup-01691542__40_______,,Fri handel,23-05-2000,1.465.694,24
0f8973ab-e9fa-419c-abfd-c46c7ab259d2,/adresse/ericavej-163-0-106-2820-gentofte-01570203_163_st_106,,"Ericavej 163, st. 106.2820 Gentofte",Tvangsauktion,16-05-2014,24
0f8973ab-e9fa-419c-abfd-c46c7ab259d2,/adresse/ericavej-163-0-106-2820-gentofte-01570203_163_st_106,,Fri handel,29-07-2005,945.000,24
0f8973ab-e9fa-419c-abfd-c46c7ab259d2,/adresse/ericavej-163-0-106-2820-gentofte-01570203_163_st_106,,Fri handel,06-03-2003,700.000,24
241884ef-b730-4740-8fd9-3482dd051bda,/adresse/ericavej-163-0-102-2820-gentofte-01570203_163_st_102,,"Ericavej 163, st. 102.2820 Gentofte",Tvangsauktion,28-02-2011,24
241884ef-b730-4740-8fd9-3482dd051bda,/adresse/ericavej-163-0-102-2820-gentofte-01570203_163_st_102,,Fri handel,09-01-1997,425.000,24
d6f69d02-da61-4b3a-8548-c91ab15ac374,/adresse/eremitageparken-201-2-c-2800-kongens-lyngby-01730209_201__2___c,,"Eremitageparken 201, 2. c.2800 Kongens Lyngby",Tvangsauktion,07-12-2011,24
d6f69d02-da61-4b3a-8548-c91ab15ac374,/adresse/eremitageparken-201-2-c-2800-kongens-lyngby-01730209_201__2___c,,Familie handel,21-12-2006,1.105.000,24
d6f69d02-da61-4b3a-8548-c91ab15ac374,/adresse/eremitageparken-201-2-c-2800-kongens-lyngby-01730209_201__2___c,,Fri handel,26-02-2005,1.335.000,24
ca7dcddf-cc7d-4396-9bf1-70ba14651165,/adresse/emtedalen-1b-2730-herlev-01631526__1b_______,,Emtedalen 1B2730 Herlev,Tvangsauktion,06-11-2023,24
ca7dcddf-cc7d-4396-9bf1-70ba14651165,/adresse/emtedalen-1b-2730-herlev-01631526__1b_______,,Familie handel,16-12-1998,2.200.000,24
84e2a7ab-4aa2-4ed6-b7c0-994b1fe8310f,/adresse/emilievej-3-0-2920-charlottenlund-01570192___3_st____,,"Emilievej 3, st.2920 Charlottenlund",Tvangsauktion,17-06-2009,24
84e2a7ab-4aa2-4ed6-b7c0-994b1fe8310f,/adresse/emilievej-3-0-2920-charlottenlund-01570192___3_st____,,Fri handel,16-11-1997,2.385.000,24
84e2a7ab-4aa2-4ed6-b7c0-994b1fe8310f,/adresse/emilievej-3-0-2920-charlottenlund-01570192___3_st____,,Fri handel,23-06-1996,1.849.500,24
f922c269-0939-4dc0-92e7-175dc3cfdee0,/adresse/elverhoejen-1e-1-tv-2730-herlev-01631477__1e__1__tv,,"Elverhøjen 1E, 1. tv.2730 Herlev",Tvangsauktion,11-07-2012,24
f922c269-0939-4dc0-92e7-175dc3cfdee0,/adresse/elverhoejen-1e-1-tv-2730-herlev-01631477__1e__1__tv,,Fri handel,11-06-2007,1.419.000,24
f922c269-0939-4dc0-92e7-175dc3cfdee0,/adresse/elverhoejen-1e-1-tv-2730-herlev-01631477__1e__1__tv,,Fri handel,25-06-2000,650.000,24
14a12bc3-3b79-4054-9b66-f0161c50b4a2,/adresse/elverhoejen-16-0-2730-herlev-01631477__16_st____,,"Elverhøjen 16, st.2730 Herlev",Tvangsauktion,09-02-2015,25
14a12bc3-3b79-4054-9b66-f0161c50b4a2,/adresse/elverhoejen-16-0-2730-herlev-01631477__16_st____,,Fri handel,17-07-2008,2.200.000,25
14a12bc3-3b79-4054-9b66-f0161c50b4a2,/adresse/elverhoejen-16-0-2730-herlev-01631477__16_st____,,Andet,25-01-2003,400.000,25
38f316ab-2305-4ae9-bb2f-018b6f381531,/adresse/elverhoejen-16-1-2730-herlev-01631477__16__1____,,"Elverhøjen 16, 1.2730 Herlev",Tvangsauktion,09-02-2015,25
38f316ab-2305-4ae9-bb2f-018b6f381531,/adresse/elverhoejen-16-1-2730-herlev-01631477__16__1____,,Fri handel,17-07-2008,2.200.000,25
38f316ab-2305-4ae9-bb2f-018b6f381531,/adresse/elverhoejen-16-1-2730-herlev-01631477__16__1____,,Andet,25-01-2003,400.000,25
946ee606-fafe-4a90-b3f9-06cf6c7448e9,/adresse/ellegaardsvej-3-0-2820-gentofte-01570180___3_st____,,"Ellegårdsvej 3, st.2820 Gentofte",Tvangsauktion,24-08-1998,25
946ee606-fafe-4a90-b3f9-06cf6c7448e9,/adresse/ellegaardsvej-3-0-2820-gentofte-01570180___3_st____,,Fri handel,24-08-1995,320.000,25
946ee606-fafe-4a90-b3f9-06cf6c7448e9,/adresse/ellegaardsvej-3-0-2820-gentofte-01570180___3_st____,,Fri handel,29-11-1994,320.000,25
b6725474-ce0d-4529-b4b7-3c3bdb977b66,/adresse/ellegaardsvej-3-1-2820-gentofte-01570180___3__1____,,"Ellegårdsvej 3, 1.2820 Gentofte",Tvangsauktion,24-08-1998,25
b6725474-ce0d-4529-b4b7-3c3bdb977b66,/adresse/ellegaardsvej-3-1-2820-gentofte-01570180___3__1____,,Fri handel,24-08-1995,320.000,25
b6725474-ce0d-4529-b4b7-3c3bdb977b66,/adresse/ellegaardsvej-3-1-2820-gentofte-01570180___3__1____,,Fri handel,29-11-1994,320.000,25
6fb65848-5387-4152-b130-4028d0707216,/adresse/ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,,"Ellebækvej 68, st. tv.2820 Gentofte",Tvangsauktion,18-05-2016,25
6fb65848-5387-4152-b130-4028d0707216,/adresse/ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,,Fri handel,29-06-2012,795.000,25
6fb65848-5387-4152-b130-4028d0707216,/adresse/ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,,Fri handel,30-03-2009,795.000,25
206ea594-b5c0-4e49-81d5-5402a45d149d,/adresse/ejgaardsvej-22--1-th-2920-charlottenlund-01570175__22_kl__th,,"Ejgårdsvej 22, kl. th.2920 Charlottenlund",Tvangsauktion,08-01-2013,25
206ea594-b5c0-4e49-81d5-5402a45d149d,/adresse/ejgaardsvej-22--1-th-2920-charlottenlund-01570175__22_kl__th,,Fri handel,25-07-2005,1.225.243,25
da23d212-a5a7-4abb-adc7-63948fd83962,/adresse/ejbyvej-133-2610-roedovre-01750177_133_______,,Ejbyvej 1332610 Rødovre,Tvangsauktion,26-10-2009,25
da23d212-a5a7-4abb-adc7-63948fd83962,/adresse/ejbyvej-133-2610-roedovre-01750177_133_______,,Fri handel,22-02-2007,3.775.000,25
da23d212-a5a7-4abb-adc7-63948fd83962,/adresse/ejbyvej-133-2610-roedovre-01750177_133_______,,Fri handel,24-11-1997,1.574.126,25
3a5ba9a4-46ec-4f34-9f3e-19d2da3bccbb,/adresse/ejbysvinget-60-2600-glostrup-01610099__60_______,,Ejbysvinget 602600 Glostrup,Tvangsauktion,07-02-2023,25
3a5ba9a4-46ec-4f34-9f3e-19d2da3bccbb,/adresse/ejbysvinget-60-2600-glostrup-01610099__60_______,,Fri handel,03-11-2008,3.275.000,25
c96a2f64-ae76-4e34-86d0-963062d79667,/adresse/ejby-vaenge-16-2610-roedovre-01750178__16_______,,Ejby Vænge 162610 Rødovre,Tvangsauktion,15-09-2010,25
c96a2f64-ae76-4e34-86d0-963062d79667,/adresse/ejby-vaenge-16-2610-roedovre-01750178__16_______,,Andet,17-03-2006,428.000,25
c96a2f64-ae76-4e34-86d0-963062d79667,/adresse/ejby-vaenge-16-2610-roedovre-01750178__16_______,,Fri handel,25-01-2001,453.000,25
14848025-9312-4bd5-b51f-0d9a8fd1e2e3,/adresse/egholmsvej-5f-2830-virum-01730187__5f_______,,Egholmsvej 5F2830 Virum,Tvangsauktion,21-02-2014,25
14848025-9312-4bd5-b51f-0d9a8fd1e2e3,/adresse/egholmsvej-5f-2830-virum-01730187__5f_______,,Fri handel,06-09-1997,2.850.000,25
f82f6d09-7ff8-4a78-8546-a67e80482b3d,/adresse/egebjergvej-57a-2750-ballerup-01510093_57a_______,,Egebjergvej 57A2750 Ballerup,Tvangsauktion,05-11-2011,25
f82f6d09-7ff8-4a78-8546-a67e80482b3d,/adresse/egebjergvej-57a-2750-ballerup-01510093_57a_______,,Fri handel,16-06-2004,2.875.000,25
f82f6d09-7ff8-4a78-8546-a67e80482b3d,/adresse/egebjergvej-57a-2750-ballerup-01510093_57a_______,,Familie handel,14-10-1998,2.317.000,25
0c2eee8e-abb6-4e10-bb79-a3c24b771c31,/adresse/dyssegaardsvej-18-1-2900-hellerup-01570152__18__1____,,"Dyssegårdsvej 18, 1.2900 Hellerup",Tvangsauktion,10-03-2010,25
0c2eee8e-abb6-4e10-bb79-a3c24b771c31,/adresse/dyssegaardsvej-18-1-2900-hellerup-01570152__18__1____,,Fri handel,01-10-2008,4.000.000,25
0c2eee8e-abb6-4e10-bb79-a3c24b771c31,/adresse/dyssegaardsvej-18-1-2900-hellerup-01570152__18__1____,,Fri handel,01-05-1998,1.974.000,25
e433f65e-f8a4-4996-aca3-b71975c23cba,/adresse/digterparken-14-2750-ballerup-01510080__14_______,,Digterparken 142750 Ballerup,Tvangsauktion,08-06-2015,25
e433f65e-f8a4-4996-aca3-b71975c23cba,/adresse/digterparken-14-2750-ballerup-01510080__14_______,,Fri handel,14-02-1995,1.255.000,25
fdf3a516-c499-4230-bbae-ca991ad17ed0,/adresse/digterparken-110-2750-ballerup-01510080_110_______,,Digterparken 1102750 Ballerup,Tvangsauktion,08-08-2011,25
fdf3a516-c499-4230-bbae-ca991ad17ed0,/adresse/digterparken-110-2750-ballerup-01510080_110_______,,Fri handel,29-10-1997,1.887.000,25
1b1a3839-ed77-410f-b399-ef9569c97dd9,/adresse/damgaardsvej-19-2620-albertslund-01650065__19_______,,Damgårdsvej 192620 Albertslund,Tvangsauktion,08-08-2011,25
1b1a3839-ed77-410f-b399-ef9569c97dd9,/adresse/damgaardsvej-19-2620-albertslund-01650065__19_______,,Fri handel,25-06-2007,2.415.000,25
1b1a3839-ed77-410f-b399-ef9569c97dd9,/adresse/damgaardsvej-19-2620-albertslund-01650065__19_______,,Fri handel,18-12-2005,2.225.000,25
c1f3cb9a-160f-4f5d-8e41-0757065e0c76,/adresse/dalvangsvej-13-0-6-2600-glostrup-01610064__13_st___6,,"Dalvangsvej 13, st. 6.2600 Glostrup",Tvangsauktion,09-06-2010,25
c1f3cb9a-160f-4f5d-8e41-0757065e0c76,/adresse/dalvangsvej-13-0-6-2600-glostrup-01610064__13_st___6,,Fri handel,08-12-2006,1.130.000,25
c1f3cb9a-160f-4f5d-8e41-0757065e0c76,/adresse/dalvangsvej-13-0-6-2600-glostrup-01610064__13_st___6,,Fri handel,24-08-2006,1.175.000,25
7a39975d-0db5-45eb-9ddb-4e543506baa5,/adresse/dalstroeget-78-0-2870-dyssegaard-01570133__78_st____,,"Dalstrøget 78, st.2870 Dyssegård",Tvangsauktion,19-10-2009,25
7a39975d-0db5-45eb-9ddb-4e543506baa5,/adresse/dalstroeget-78-0-2870-dyssegaard-01570133__78_st____,,Fri handel,20-06-2007,1.960.783,25
7a39975d-0db5-45eb-9ddb-4e543506baa5,/adresse/dalstroeget-78-0-2870-dyssegaard-01570133__78_st____,,Fri handel,18-06-2007,1.568.627,25
154fdbd2-7fa5-412f-b305-6598ad1d3337,/adresse/dalen-3-2860-soeborg-01590119___3_______,,Dalen 32860 Søborg,Tvangsauktion,16-06-2010,25
154fdbd2-7fa5-412f-b305-6598ad1d3337,/adresse/dalen-3-2860-soeborg-01590119___3_______,,Fri handel,17-01-1997,1.595.630,25
04843a07-7062-4915-873b-9939de092612,/adresse/daglykkevej-6-2650-hvidovre-01671523___6_______,,Daglykkevej 62650 Hvidovre,Tvangsauktion,18-06-2013,25
04843a07-7062-4915-873b-9939de092612,/adresse/daglykkevej-6-2650-hvidovre-01671523___6_______,,Familie handel,27-11-1997,688.500,25
13ea7cae-80de-4b1f-bea2-80f5a749c759,/adresse/christoffers-alle-94-2800-kongens-lyngby-01590111__94_______,,Christoffers Alle 942800 Kongens Lyngby,Tvangsauktion,01-07-2009,25
13ea7cae-80de-4b1f-bea2-80f5a749c759,/adresse/christoffers-alle-94-2800-kongens-lyngby-01590111__94_______,,Fri handel,24-10-2005,2.995.000,25
3657c2d6-450f-44d4-97d3-8e6d4a24c9f0,/adresse/christoffers-alle-88a-1-th-2800-kongens-lyngby-01590111_88a__1__th,,"Christoffers Alle 88A, 1. th.2800 Kongens Lyngby",Tvangsauktion,18-02-2015,26
3657c2d6-450f-44d4-97d3-8e6d4a24c9f0,/adresse/christoffers-alle-88a-1-th-2800-kongens-lyngby-01590111_88a__1__th,,Fri handel,10-12-1999,559.807,26
3657c2d6-450f-44d4-97d3-8e6d4a24c9f0,/adresse/christoffers-alle-88a-1-th-2800-kongens-lyngby-01590111_88a__1__th,,Fri handel,28-07-1997,369.760,26
48407b71-5132-4c09-a42a-3d027d440b61,/adresse/christoffers-alle-40-2800-kongens-lyngby-01590111__40_______,,Christoffers Alle 402800 Kongens Lyngby,Tvangsauktion,24-05-2011,26
48407b71-5132-4c09-a42a-3d027d440b61,/adresse/christoffers-alle-40-2800-kongens-lyngby-01590111__40_______,,Andet,11-12-2006,1.425.711,26
48407b71-5132-4c09-a42a-3d027d440b61,/adresse/christoffers-alle-40-2800-kongens-lyngby-01590111__40_______,,Fri handel,17-06-2004,1.660.000,26
20a560d5-4140-4140-a76e-ded674796f5d,/adresse/christiansdal-4-2610-roedovre-01750122___4_______,,Christiansdal 42610 Rødovre,Tvangsauktion,29-11-2019,26
20a560d5-4140-4140-a76e-ded674796f5d,/adresse/christiansdal-4-2610-roedovre-01750122___4_______,,Fri handel,03-12-2007,3.100.000,26
049ba889-578b-4b80-baf5-cb939c8e4e7a,/adresse/c-l-ibsens-vej-10-0-2820-gentofte-01570123__10_st____,,"C L Ibsens Vej 10, st.2820 Gentofte",Tvangsauktion,24-08-2011,26
049ba889-578b-4b80-baf5-cb939c8e4e7a,/adresse/c-l-ibsens-vej-10-0-2820-gentofte-01570123__10_st____,,Fri handel,08-11-2004,1.492.150,26
