Property_ID,Property Type,Sale Type,Sale Date,Raw Sale Type,Raw Sale Date,Raw Price,Total Sales,Address,City,floor_count,Heating_Type,Link,Living_Area,Postal_Code,Roof_Type,Rooms,Source_Site,URL,Wall_Material,Weighted_Area
vejledalen-326-2635-ishoej-01830854_326_______,Rækkehus,Free Sale,20-04-2022,Fri handel,20-04-2022,2.490.000,3,Vejledalen 326,Ishøj,2,Fjernvarme/blokvarme,/adresse/vejledalen-326-2635-ishoej-01830854_326_______,76.0,2635.0,Betontagsten,3.0,boligsiden,https://www.boligsiden.dk/adresse/vejledalen-326-2635-ishoej-01830854_326_______,Træ,76
vejledalen-326-2635-ishoej-01830854_326_______,Rækkehus,Free Sale,03-05-2021,Fri handel,03-05-2021,2.095.000,3,Vejledalen 326,Ishøj,2,Fjernvarme/blokvarme,/adresse/vejledalen-326-2635-ishoej-01830854_326_______,76.0,2635.0,Betontagsten,3.0,boligsiden,https://www.boligsiden.dk/adresse/vejledalen-326-2635-ishoej-01830854_326_______,Træ,76
engelsborgvej-28b-2-th-2800-kongens-lyngby-01730200_28b__2__th,Ejerlejlighed,Free Sale,06-03-2025,Fri handel,06-03-2025,2.734.000,3,"Engelsborgvej 28B, 2. th.",Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/engelsborgvej-28b-2-th-2800-kongens-lyngby-01730200_28b__2__th,64.0,2800.0,Tegl,3.0,boligsiden,https://www.boligsiden.dk/adresse/engelsborgvej-28b-2-th-2800-kongens-lyngby-01730200_28b__2__th,Mursten,Ikke oplyst
engelsborgvej-28b-2-th-2800-kongens-lyngby-01730200_28b__2__th,Ejerlejlighed,Free Sale,20-07-2015,Fri handel,20-07-2015,1.450.000,3,"Engelsborgvej 28B, 2. th.",Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/engelsborgvej-28b-2-th-2800-kongens-lyngby-01730200_28b__2__th,64.0,2800.0,Tegl,3.0,boligsiden,https://www.boligsiden.dk/adresse/engelsborgvej-28b-2-th-2800-kongens-lyngby-01730200_28b__2__th,Mursten,Ikke oplyst
engelsborgvej-28b-2-th-2800-kongens-lyngby-01730200_28b__2__th,Ejerlejlighed,Free Sale,01-05-1995,Fri handel,01-05-1995,402.320,3,"Engelsborgvej 28B, 2. th.",Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/engelsborgvej-28b-2-th-2800-kongens-lyngby-01730200_28b__2__th,64.0,2800.0,Tegl,3.0,boligsiden,https://www.boligsiden.dk/adresse/engelsborgvej-28b-2-th-2800-kongens-lyngby-01730200_28b__2__th,Mursten,Ikke oplyst
tinghoejvej-40-0-1-2860-soeborg-01590874__40_st___1,Ejerlejlighed,Free Sale,06-03-2025,Fri handel,06-03-2025,2.010.000,3,"Tinghøjvej 40, st. 1.",Søborg,1,Fjernvarme/blokvarme,/adresse/tinghoejvej-40-0-1-2860-soeborg-01590874__40_st___1,64.0,2860.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/tinghoejvej-40-0-1-2860-soeborg-01590874__40_st___1,Mursten,Ikke oplyst
tinghoejvej-40-0-1-2860-soeborg-01590874__40_st___1,Ejerlejlighed,Free Sale,30-11-2017,Fri handel,30-11-2017,1.550.000,3,"Tinghøjvej 40, st. 1.",Søborg,1,Fjernvarme/blokvarme,/adresse/tinghoejvej-40-0-1-2860-soeborg-01590874__40_st___1,64.0,2860.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/tinghoejvej-40-0-1-2860-soeborg-01590874__40_st___1,Mursten,Ikke oplyst
tinghoejvej-40-0-1-2860-soeborg-01590874__40_st___1,Ejerlejlighed,Free Sale,16-08-2012,Fri handel,16-08-2012,930.000,3,"Tinghøjvej 40, st. 1.",Søborg,1,Fjernvarme/blokvarme,/adresse/tinghoejvej-40-0-1-2860-soeborg-01590874__40_st___1,64.0,2860.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/tinghoejvej-40-0-1-2860-soeborg-01590874__40_st___1,Mursten,Ikke oplyst
kirkeskellet-9-2605-broendby-01530346___9_______,Villa,Free Sale,06-03-2025,Fri handel,06-03-2025,4.500.000,2,Kirkeskellet 9,Brøndby,1,Varmepumpe,/adresse/kirkeskellet-9-2605-broendby-01530346___9_______,110.0,2605.0,Fibercement herunder asbest,3.0,boligsiden,https://www.boligsiden.dk/adresse/kirkeskellet-9-2605-broendby-01530346___9_______,Mursten,160.8
kirkeskellet-9-2605-broendby-01530346___9_______,Villa,Free Sale,02-11-2008,Fri handel,02-11-2008,2.700.000,2,Kirkeskellet 9,Brøndby,1,Varmepumpe,/adresse/kirkeskellet-9-2605-broendby-01530346___9_______,110.0,2605.0,Fibercement herunder asbest,3.0,boligsiden,https://www.boligsiden.dk/adresse/kirkeskellet-9-2605-broendby-01530346___9_______,Mursten,160.8
taaregaardsvej-13-2750-ballerup-01510359__13_______,Villa,Free Sale,06-03-2025,Fri handel,06-03-2025,5.450.000,3,Tåregårdsvej 13,Ballerup,1,Centralvarme med én fyringsenhed,/adresse/taaregaardsvej-13-2750-ballerup-01510359__13_______,130.0,2750.0,Tegl,6.0,boligsiden,https://www.boligsiden.dk/adresse/taaregaardsvej-13-2750-ballerup-01510359__13_______,Mursten,175.45
taaregaardsvej-13-2750-ballerup-01510359__13_______,Villa,Free Sale,28-04-2022,Fri handel,28-04-2022,4.485.000,3,Tåregårdsvej 13,Ballerup,1,Centralvarme med én fyringsenhed,/adresse/taaregaardsvej-13-2750-ballerup-01510359__13_______,130.0,2750.0,Tegl,6.0,boligsiden,https://www.boligsiden.dk/adresse/taaregaardsvej-13-2750-ballerup-01510359__13_______,Mursten,175.45
taaregaardsvej-13-2750-ballerup-01510359__13_______,Villa,Free Sale,02-08-2016,Fri handel,02-08-2016,3.220.000,3,Tåregårdsvej 13,Ballerup,1,Centralvarme med én fyringsenhed,/adresse/taaregaardsvej-13-2750-ballerup-01510359__13_______,130.0,2750.0,Tegl,6.0,boligsiden,https://www.boligsiden.dk/adresse/taaregaardsvej-13-2750-ballerup-01510359__13_______,Mursten,175.45
viemosebro-16-2610-roedovre-01750957__16_______,Villa,Free Sale,06-03-2025,Fri handel,06-03-2025,4.250.000,3,Viemosebro 16,Rødovre,1,Centralvarme med én fyringsenhed,/adresse/viemosebro-16-2610-roedovre-01750957__16_______,84.0,2610.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/viemosebro-16-2610-roedovre-01750957__16_______,Mursten,102.95
viemosebro-16-2610-roedovre-01750957__16_______,Villa,Free Sale,02-02-2003,Fri handel,02-02-2003,1.790.979,3,Viemosebro 16,Rødovre,1,Centralvarme med én fyringsenhed,/adresse/viemosebro-16-2610-roedovre-01750957__16_______,84.0,2610.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/viemosebro-16-2610-roedovre-01750957__16_______,Mursten,102.95
viemosebro-16-2610-roedovre-01750957__16_______,Villa,Free Sale,11-10-1998,Fri handel,11-10-1998,1.103.430,3,Viemosebro 16,Rødovre,1,Centralvarme med én fyringsenhed,/adresse/viemosebro-16-2610-roedovre-01750957__16_______,84.0,2610.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/viemosebro-16-2610-roedovre-01750957__16_______,Mursten,102.95
taarnvej-95b-0-95-2610-roedovre-01750897_95b_st__95,Ejerlejlighed,Free Sale,06-03-2025,Fri handel,06-03-2025,1.300.000,3,"Tårnvej 95B, st. 95.",Rødovre,1,Fjernvarme/blokvarme,/adresse/taarnvej-95b-0-95-2610-roedovre-01750897_95b_st__95,35.0,2610.0,Tagpap med stor hældning,1.0,boligsiden,https://www.boligsiden.dk/adresse/taarnvej-95b-0-95-2610-roedovre-01750897_95b_st__95,Betonelementer,Ikke oplyst
taarnvej-95b-0-95-2610-roedovre-01750897_95b_st__95,Ejerlejlighed,Free Sale,01-10-2001,Fri handel,01-10-2001,550.650,3,"Tårnvej 95B, st. 95.",Rødovre,1,Fjernvarme/blokvarme,/adresse/taarnvej-95b-0-95-2610-roedovre-01750897_95b_st__95,35.0,2610.0,Tagpap med stor hældning,1.0,boligsiden,https://www.boligsiden.dk/adresse/taarnvej-95b-0-95-2610-roedovre-01750897_95b_st__95,Betonelementer,Ikke oplyst
taarnvej-95b-0-95-2610-roedovre-01750897_95b_st__95,Ejerlejlighed,Free Sale,14-06-1995,Fri handel,14-06-1995,174.000,3,"Tårnvej 95B, st. 95.",Rødovre,1,Fjernvarme/blokvarme,/adresse/taarnvej-95b-0-95-2610-roedovre-01750897_95b_st__95,35.0,2610.0,Tagpap med stor hældning,1.0,boligsiden,https://www.boligsiden.dk/adresse/taarnvej-95b-0-95-2610-roedovre-01750897_95b_st__95,Betonelementer,Ikke oplyst
skanderupvej-18-0-tv-2610-roedovre-01750740__18_st__tv,Ejerlejlighed,Free Sale,06-03-2025,Fri handel,06-03-2025,2.650.000,1,"Skanderupvej 18, st. tv.",Rødovre,1,Fjernvarme/blokvarme,/adresse/skanderupvej-18-0-tv-2610-roedovre-01750740__18_st__tv,80.0,2610.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/skanderupvej-18-0-tv-2610-roedovre-01750740__18_st__tv,Betonelementer,Ikke oplyst
kanaltorvet-8-2-23-2620-albertslund-01650257___8__2__23,Ejerlejlighed,Free Sale,06-03-2025,Fri handel,06-03-2025,1.230.000,3,"Kanaltorvet 8, 2. 23.",Albertslund,1,Fjernvarme/blokvarme,/adresse/kanaltorvet-8-2-23-2620-albertslund-01650257___8__2__23,59.0,2620.0,Tagpap med lille hældning,1.0,boligsiden,https://www.boligsiden.dk/adresse/kanaltorvet-8-2-23-2620-albertslund-01650257___8__2__23,Betonelementer,Ikke oplyst
kanaltorvet-8-2-23-2620-albertslund-01650257___8__2__23,Ejerlejlighed,Free Sale,14-06-2015,Fri handel,14-06-2015,645.000,3,"Kanaltorvet 8, 2. 23.",Albertslund,1,Fjernvarme/blokvarme,/adresse/kanaltorvet-8-2-23-2620-albertslund-01650257___8__2__23,59.0,2620.0,Tagpap med lille hældning,1.0,boligsiden,https://www.boligsiden.dk/adresse/kanaltorvet-8-2-23-2620-albertslund-01650257___8__2__23,Betonelementer,Ikke oplyst
kanaltorvet-8-2-23-2620-albertslund-01650257___8__2__23,Ejerlejlighed,Free Sale,19-11-2009,Fri handel,19-11-2009,600.000,3,"Kanaltorvet 8, 2. 23.",Albertslund,1,Fjernvarme/blokvarme,/adresse/kanaltorvet-8-2-23-2620-albertslund-01650257___8__2__23,59.0,2620.0,Tagpap med lille hældning,1.0,boligsiden,https://www.boligsiden.dk/adresse/kanaltorvet-8-2-23-2620-albertslund-01650257___8__2__23,Betonelementer,Ikke oplyst
fyrrehusene-52-2600-glostrup-01650111__52_______,Rækkehus,Free Sale,06-03-2025,Fri handel,06-03-2025,3.000.000,3,Fyrrehusene 52,Glostrup,2,Fjernvarme/blokvarme,/adresse/fyrrehusene-52-2600-glostrup-01650111__52_______,110.0,2600.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/fyrrehusene-52-2600-glostrup-01650111__52_______,Betonelementer,133.75
fyrrehusene-52-2600-glostrup-01650111__52_______,Rækkehus,Free Sale,26-09-1997,Fri handel,26-09-1997,1.020.000,3,Fyrrehusene 52,Glostrup,2,Fjernvarme/blokvarme,/adresse/fyrrehusene-52-2600-glostrup-01650111__52_______,110.0,2600.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/fyrrehusene-52-2600-glostrup-01650111__52_______,Betonelementer,133.75
fyrrehusene-52-2600-glostrup-01650111__52_______,Rækkehus,Free Sale,29-02-1992,Fri handel,29-02-1992,775.000,3,Fyrrehusene 52,Glostrup,2,Fjernvarme/blokvarme,/adresse/fyrrehusene-52-2600-glostrup-01650111__52_______,110.0,2600.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/fyrrehusene-52-2600-glostrup-01650111__52_______,Betonelementer,133.75
sandkrogen-19-2800-kongens-lyngby-01590729__19_______,Rækkehus,Free Sale,06-03-2025,Fri handel,06-03-2025,5.400.000,1,Sandkrogen 19,Kongens Lyngby,2,Centralvarme med én fyringsenhed,/adresse/sandkrogen-19-2800-kongens-lyngby-01590729__19_______,92.0,2800.0,Tegl,4.0,boligsiden,https://www.boligsiden.dk/adresse/sandkrogen-19-2800-kongens-lyngby-01590729__19_______,Mursten,110.4
vangede-bygade-64-2-tv-2820-gentofte-01570903__64__2__tv,Ejerlejlighed,Free Sale,06-03-2025,Fri handel,06-03-2025,1.995.000,2,"Vangede Bygade 64, 2. tv.",Gentofte,1,Fjernvarme/blokvarme,/adresse/vangede-bygade-64-2-tv-2820-gentofte-01570903__64__2__tv,51.0,2820.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/vangede-bygade-64-2-tv-2820-gentofte-01570903__64__2__tv,Mursten,Ikke oplyst
vangede-bygade-64-2-tv-2820-gentofte-01570903__64__2__tv,Ejerlejlighed,Free Sale,31-10-2022,Fri handel,31-10-2022,1.300.000,2,"Vangede Bygade 64, 2. tv.",Gentofte,1,Fjernvarme/blokvarme,/adresse/vangede-bygade-64-2-tv-2820-gentofte-01570903__64__2__tv,51.0,2820.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/vangede-bygade-64-2-tv-2820-gentofte-01570903__64__2__tv,Mursten,Ikke oplyst
marievej-35-2740-skovlunde-01510629__35_______,Villa,Free Sale,06-03-2025,Fri handel,06-03-2025,943.750,3,Marievej 35,Skovlunde,,Ikke oplyst,/adresse/marievej-35-2740-skovlunde-01510629__35_______,88.0,2740.0,Ikke oplyst,0.0,boligsiden,https://www.boligsiden.dk/adresse/marievej-35-2740-skovlunde-01510629__35_______,Ikke oplyst,Ikke oplyst
marievej-35-2740-skovlunde-01510629__35_______,Villa,Free Sale,23-02-2024,Fri handel,23-02-2024,3.775.000,3,Marievej 35,Skovlunde,,Ikke oplyst,/adresse/marievej-35-2740-skovlunde-01510629__35_______,88.0,2740.0,Ikke oplyst,0.0,boligsiden,https://www.boligsiden.dk/adresse/marievej-35-2740-skovlunde-01510629__35_______,Ikke oplyst,Ikke oplyst
marievej-35-2740-skovlunde-01510629__35_______,Villa,Free Sale,11-03-2003,Fri handel,11-03-2003,1.625.000,3,Marievej 35,Skovlunde,,Ikke oplyst,/adresse/marievej-35-2740-skovlunde-01510629__35_______,88.0,2740.0,Ikke oplyst,0.0,boligsiden,https://www.boligsiden.dk/adresse/marievej-35-2740-skovlunde-01510629__35_______,Ikke oplyst,Ikke oplyst
albertslundvej-85-2-tv-2625-vallensbaek-01870106__85__2__tv,Ejerlejlighed,Free Sale,06-03-2025,Fri handel,06-03-2025,1.700.000,2,"Albertslundvej 85, 2. tv.",Vallensbæk,1,Fjernvarme/blokvarme,/adresse/albertslundvej-85-2-tv-2625-vallensbaek-01870106__85__2__tv,104.0,2625.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/albertslundvej-85-2-tv-2625-vallensbaek-01870106__85__2__tv,Mursten,Ikke oplyst
albertslundvej-85-2-tv-2625-vallensbaek-01870106__85__2__tv,Ejerlejlighed,Free Sale,25-10-1993,Fri handel,25-10-1993,466.130,2,"Albertslundvej 85, 2. tv.",Vallensbæk,1,Fjernvarme/blokvarme,/adresse/albertslundvej-85-2-tv-2625-vallensbaek-01870106__85__2__tv,104.0,2625.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/albertslundvej-85-2-tv-2625-vallensbaek-01870106__85__2__tv,Mursten,Ikke oplyst
kloeverprisvej-22-2650-hvidovre-01674809__22_______,Villa,Free Sale,06-03-2025,Fri handel,06-03-2025,4.600.000,2,Kløverprisvej 22,Hvidovre,1,Fjernvarme/blokvarme,/adresse/kloeverprisvej-22-2650-hvidovre-01674809__22_______,100.0,2650.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/kloeverprisvej-22-2650-hvidovre-01674809__22_______,Mursten,102.1
kloeverprisvej-22-2650-hvidovre-01674809__22_______,Villa,Free Sale,30-03-2001,Fri handel,30-03-2001,1.430.802,2,Kløverprisvej 22,Hvidovre,1,Fjernvarme/blokvarme,/adresse/kloeverprisvej-22-2650-hvidovre-01674809__22_______,100.0,2650.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/kloeverprisvej-22-2650-hvidovre-01674809__22_______,Mursten,102.1
gammel-bagsvaerdvej-40-2800-kongens-lyngby-01730273__40_______,Villa,Free Sale,06-03-2025,Fri handel,06-03-2025,8.750.000,2,Gammel Bagsværdvej 40,Kongens Lyngby,1,Varmepumpe,/adresse/gammel-bagsvaerdvej-40-2800-kongens-lyngby-01730273__40_______,126.0,2800.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/gammel-bagsvaerdvej-40-2800-kongens-lyngby-01730273__40_______,Mursten,154.1
gammel-bagsvaerdvej-40-2800-kongens-lyngby-01730273__40_______,Villa,Free Sale,08-11-1999,Fri handel,08-11-1999,2.533.385,2,Gammel Bagsværdvej 40,Kongens Lyngby,1,Varmepumpe,/adresse/gammel-bagsvaerdvej-40-2800-kongens-lyngby-01730273__40_______,126.0,2800.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/gammel-bagsvaerdvej-40-2800-kongens-lyngby-01730273__40_______,Mursten,154.1
egebjergtoften-4-2750-ballerup-01510410___4_______,Rækkehus,Free Sale,06-03-2025,Fri handel,06-03-2025,2.500.000,3,Egebjergtoften 4,Ballerup,2,Centralvarme med én fyringsenhed,/adresse/egebjergtoften-4-2750-ballerup-01510410___4_______,72.0,2750.0,Betontagsten,3.0,boligsiden,https://www.boligsiden.dk/adresse/egebjergtoften-4-2750-ballerup-01510410___4_______,Andet materiale,72
egebjergtoften-4-2750-ballerup-01510410___4_______,Rækkehus,Free Sale,16-07-2009,Fri handel,16-07-2009,1.375.000,3,Egebjergtoften 4,Ballerup,2,Centralvarme med én fyringsenhed,/adresse/egebjergtoften-4-2750-ballerup-01510410___4_______,72.0,2750.0,Betontagsten,3.0,boligsiden,https://www.boligsiden.dk/adresse/egebjergtoften-4-2750-ballerup-01510410___4_______,Andet materiale,72
egebjergtoften-4-2750-ballerup-01510410___4_______,Rækkehus,Free Sale,01-03-2004,Fri handel,01-03-2004,1.215.000,3,Egebjergtoften 4,Ballerup,2,Centralvarme med én fyringsenhed,/adresse/egebjergtoften-4-2750-ballerup-01510410___4_______,72.0,2750.0,Betontagsten,3.0,boligsiden,https://www.boligsiden.dk/adresse/egebjergtoften-4-2750-ballerup-01510410___4_______,Andet materiale,72
strandvejen-232-2920-charlottenlund-01570802_232_______,Villa,Free Sale,05-03-2025,Fri handel,05-03-2025,20.000.000,3,,,,,,,,,,,,,
strandvejen-232-2920-charlottenlund-01570802_232_______,Villa,Free Sale,25-05-2009,Fri handel,25-05-2009,6.600.000,3,,,,,,,,,,,,,
strandvejen-232-2920-charlottenlund-01570802_232_______,Villa,Free Sale,19-03-2000,Fri handel,19-03-2000,4.800.000,3,,,,,,,,,,,,,
vejlebrovej-122-3-2-2635-ishoej-01830850_122__3___2,Ejerlejlighed,Free Sale,05-03-2025,Fri handel,05-03-2025,1.050.000,3,"Vejlebrovej 122, 3. 2.",Ishøj,1,Fjernvarme/blokvarme,/adresse/vejlebrovej-122-3-2-2635-ishoej-01830850_122__3___2,44.0,2635.0,Tagpap med lille hældning,1.0,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-122-3-2-2635-ishoej-01830850_122__3___2,Betonelementer,Ikke oplyst
vejlebrovej-122-3-2-2635-ishoej-01830850_122__3___2,Ejerlejlighed,Family Sale,10-09-2006,Familie handel,10-09-2006,178.333,3,"Vejlebrovej 122, 3. 2.",Ishøj,1,Fjernvarme/blokvarme,/adresse/vejlebrovej-122-3-2-2635-ishoej-01830850_122__3___2,44.0,2635.0,Tagpap med lille hældning,1.0,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-122-3-2-2635-ishoej-01830850_122__3___2,Betonelementer,Ikke oplyst
vejlebrovej-122-3-2-2635-ishoej-01830850_122__3___2,Ejerlejlighed,Free Sale,19-05-2004,Fri handel,19-05-2004,680.825,3,"Vejlebrovej 122, 3. 2.",Ishøj,1,Fjernvarme/blokvarme,/adresse/vejlebrovej-122-3-2-2635-ishoej-01830850_122__3___2,44.0,2635.0,Tagpap med lille hældning,1.0,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-122-3-2-2635-ishoej-01830850_122__3___2,Betonelementer,Ikke oplyst
vangede-bygade-48-2-3-2820-gentofte-01570903__48__2___3,Ejerlejlighed,Family Sale,05-03-2025,Familie handel,05-03-2025,1.615.000,3,"Vangede Bygade 48, 2. 3.",Gentofte,1,Fjernvarme/blokvarme,/adresse/vangede-bygade-48-2-3-2820-gentofte-01570903__48__2___3,52.0,2820.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/vangede-bygade-48-2-3-2820-gentofte-01570903__48__2___3,Mursten,Ikke oplyst
vangede-bygade-48-2-3-2820-gentofte-01570903__48__2___3,Ejerlejlighed,Free Sale,20-03-2018,Fri handel,20-03-2018,1.615.000,3,"Vangede Bygade 48, 2. 3.",Gentofte,1,Fjernvarme/blokvarme,/adresse/vangede-bygade-48-2-3-2820-gentofte-01570903__48__2___3,52.0,2820.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/vangede-bygade-48-2-3-2820-gentofte-01570903__48__2___3,Mursten,Ikke oplyst
vangede-bygade-48-2-3-2820-gentofte-01570903__48__2___3,Ejerlejlighed,Free Sale,07-01-2014,Fri handel,07-01-2014,975.000,3,"Vangede Bygade 48, 2. 3.",Gentofte,1,Fjernvarme/blokvarme,/adresse/vangede-bygade-48-2-3-2820-gentofte-01570903__48__2___3,52.0,2820.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/vangede-bygade-48-2-3-2820-gentofte-01570903__48__2___3,Mursten,Ikke oplyst
vadgaardsvej-2-2-4-2860-soeborg-01590927___2__2___4,Ejerlejlighed,Free Sale,05-03-2025,Fri handel,05-03-2025,1.995.000,3,"Vadgårdsvej 2, 2. 4.",Søborg,1,Fjernvarme/blokvarme,/adresse/vadgaardsvej-2-2-4-2860-soeborg-01590927___2__2___4,56.0,2860.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/vadgaardsvej-2-2-4-2860-soeborg-01590927___2__2___4,Mursten,Ikke oplyst
vadgaardsvej-2-2-4-2860-soeborg-01590927___2__2___4,Ejerlejlighed,Free Sale,30-09-2018,Fri handel,30-09-2018,1.650.000,3,"Vadgårdsvej 2, 2. 4.",Søborg,1,Fjernvarme/blokvarme,/adresse/vadgaardsvej-2-2-4-2860-soeborg-01590927___2__2___4,56.0,2860.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/vadgaardsvej-2-2-4-2860-soeborg-01590927___2__2___4,Mursten,Ikke oplyst
vadgaardsvej-2-2-4-2860-soeborg-01590927___2__2___4,Ejerlejlighed,Free Sale,07-07-2015,Fri handel,07-07-2015,1.150.000,3,"Vadgårdsvej 2, 2. 4.",Søborg,1,Fjernvarme/blokvarme,/adresse/vadgaardsvej-2-2-4-2860-soeborg-01590927___2__2___4,56.0,2860.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/vadgaardsvej-2-2-4-2860-soeborg-01590927___2__2___4,Mursten,Ikke oplyst
hermelinvaenget-34-2880-bagsvaerd-01590305__34_______,Villa,Free Sale,05-03-2025,Fri handel,05-03-2025,5.700.000,2,Hermelinvænget 34,Bagsværd,1,Centralvarme med én fyringsenhed,/adresse/hermelinvaenget-34-2880-bagsvaerd-01590305__34_______,106.0,2880.0,Tegl,4.0,boligsiden,https://www.boligsiden.dk/adresse/hermelinvaenget-34-2880-bagsvaerd-01590305__34_______,Mursten,130.65
hermelinvaenget-34-2880-bagsvaerd-01590305__34_______,Villa,Free Sale,25-09-1995,Fri handel,25-09-1995,980.000,2,Hermelinvænget 34,Bagsværd,1,Centralvarme med én fyringsenhed,/adresse/hermelinvaenget-34-2880-bagsvaerd-01590305__34_______,106.0,2880.0,Tegl,4.0,boligsiden,https://www.boligsiden.dk/adresse/hermelinvaenget-34-2880-bagsvaerd-01590305__34_______,Mursten,130.65
gammel-koege-landevej-237-2-2-2650-hvidovre-01672807_237__2___2,Ejerlejlighed,Free Sale,05-03-2025,Fri handel,05-03-2025,2.400.000,3,"Gammel Køge Landevej 237, 2. 2.",Hvidovre,1,Fjernvarme/blokvarme,/adresse/gammel-koege-landevej-237-2-2-2650-hvidovre-01672807_237__2___2,70.0,2650.0,Fibercement uden asbest,3.0,boligsiden,https://www.boligsiden.dk/adresse/gammel-koege-landevej-237-2-2-2650-hvidovre-01672807_237__2___2,Mursten,Ikke oplyst
gammel-koege-landevej-237-2-2-2650-hvidovre-01672807_237__2___2,Ejerlejlighed,Free Sale,25-07-2012,Fri handel,25-07-2012,830.000,3,"Gammel Køge Landevej 237, 2. 2.",Hvidovre,1,Fjernvarme/blokvarme,/adresse/gammel-koege-landevej-237-2-2-2650-hvidovre-01672807_237__2___2,70.0,2650.0,Fibercement uden asbest,3.0,boligsiden,https://www.boligsiden.dk/adresse/gammel-koege-landevej-237-2-2-2650-hvidovre-01672807_237__2___2,Mursten,Ikke oplyst
gammel-koege-landevej-237-2-2-2650-hvidovre-01672807_237__2___2,Ejerlejlighed,Free Sale,23-10-2009,Fri handel,23-10-2009,800.000,3,"Gammel Køge Landevej 237, 2. 2.",Hvidovre,1,Fjernvarme/blokvarme,/adresse/gammel-koege-landevej-237-2-2-2650-hvidovre-01672807_237__2___2,70.0,2650.0,Fibercement uden asbest,3.0,boligsiden,https://www.boligsiden.dk/adresse/gammel-koege-landevej-237-2-2-2650-hvidovre-01672807_237__2___2,Mursten,Ikke oplyst
gammel-koege-landevej-268-1-c-2650-hvidovre-01672807_268__1___c,Ejerlejlighed,Free Sale,05-03-2025,Fri handel,05-03-2025,1.650.000,3,"Gammel Køge Landevej 268, 1. c.",Hvidovre,1,Fjernvarme/blokvarme,/adresse/gammel-koege-landevej-268-1-c-2650-hvidovre-01672807_268__1___c,52.0,2650.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/gammel-koege-landevej-268-1-c-2650-hvidovre-01672807_268__1___c,Mursten,Ikke oplyst
gammel-koege-landevej-268-1-c-2650-hvidovre-01672807_268__1___c,Ejerlejlighed,Free Sale,07-02-2020,Fri handel,07-02-2020,1.500.000,3,"Gammel Køge Landevej 268, 1. c.",Hvidovre,1,Fjernvarme/blokvarme,/adresse/gammel-koege-landevej-268-1-c-2650-hvidovre-01672807_268__1___c,52.0,2650.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/gammel-koege-landevej-268-1-c-2650-hvidovre-01672807_268__1___c,Mursten,Ikke oplyst
gammel-koege-landevej-268-1-c-2650-hvidovre-01672807_268__1___c,Ejerlejlighed,Free Sale,17-05-2017,Fri handel,17-05-2017,1.225.000,3,"Gammel Køge Landevej 268, 1. c.",Hvidovre,1,Fjernvarme/blokvarme,/adresse/gammel-koege-landevej-268-1-c-2650-hvidovre-01672807_268__1___c,52.0,2650.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/gammel-koege-landevej-268-1-c-2650-hvidovre-01672807_268__1___c,Mursten,Ikke oplyst
