Property ID,Address,Postal_Code,Property_Type,Sale Type,Sale Date,Price,Sale Index,Total Sales,Address_details,City,Floor,Floor_Count,Heating_Type,Last_Remodel_Year,Link,Living_Area,Postal_Code_details,Price_details,Property_Type_details,Roof_Type,Rooms,Scrape_Date,Source_Site,URL,Wall_Material,Weighted_Area
lyngbyvej-365-1-2820-gentofte-01570527_365__1____,"Lyngbyvej 365, 1.",2820,Villalejlighed,Fri handel,11-12-2006,2450000.0,3,3,"Lyngbyvej 365, 1.",Gentofte,N/A,1.0,Centralvarme med én fyringsenhed,1966,/adresse/lyngbyvej-365-1-2820-gentofte-01570527_365__1____,80.0,2820.0,10803000.0,Villalejlighed,Tegl,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/lyngbyvej-365-1-2820-gentofte-01570527_365__1____,Mursten,Ikke oplyst
vaarfluevej-21-2610-roedovre-01750968__21_______,Vårfluevej 21,2610,Villa,Tvangsauktion,30-05-2023,5325000.0,1,3,Vårfluevej 21,Rødovre,N/A,1.0,Centralvarme med én fyringsenhed,2019,/adresse/vaarfluevej-21-2610-roedovre-01750968__21_______,172.0,2610.0,6901000.0,Villa,Tegl,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vaarfluevej-21-2610-roedovre-01750968__21_______,Letbetonsten,200.8
vaarfluevej-21-2610-roedovre-01750968__21_______,Vårfluevej 21,2610,Villa,Fri handel,06-11-2019,5150000.0,2,3,Vårfluevej 21,Rødovre,N/A,1.0,Centralvarme med én fyringsenhed,2019,/adresse/vaarfluevej-21-2610-roedovre-01750968__21_______,172.0,2610.0,6901000.0,Villa,Tegl,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vaarfluevej-21-2610-roedovre-01750968__21_______,Letbetonsten,200.8
vaarfluevej-21-2610-roedovre-01750968__21_______,Vårfluevej 21,2610,Villa,Fri handel,18-10-2017,2850000.0,3,3,Vårfluevej 21,Rødovre,N/A,1.0,Centralvarme med én fyringsenhed,2019,/adresse/vaarfluevej-21-2610-roedovre-01750968__21_______,172.0,2610.0,6901000.0,Villa,Tegl,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vaarfluevej-21-2610-roedovre-01750968__21_______,Letbetonsten,200.8
aldershvilevej-125-2-th-2880-bagsvaerd-01590009_125__2__th,"Aldershvilevej 125, 2. th.",2880,Ejerlejlighed,Tvangsauktion,25-05-2023,2019946.0,1,3,"Aldershvilevej 125, 2. th.",Bagsværd,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/aldershvilevej-125-2-th-2880-bagsvaerd-01590009_125__2__th,83.0,2880.0,2776000.0,Ejerlejlighed,Fibercement herunder asbest,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/aldershvilevej-125-2-th-2880-bagsvaerd-01590009_125__2__th,Mursten,Ikke oplyst
aldershvilevej-125-2-th-2880-bagsvaerd-01590009_125__2__th,"Aldershvilevej 125, 2. th.",2880,Ejerlejlighed,Fri handel,24-01-2017,1995000.0,2,3,"Aldershvilevej 125, 2. th.",Bagsværd,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/aldershvilevej-125-2-th-2880-bagsvaerd-01590009_125__2__th,83.0,2880.0,2776000.0,Ejerlejlighed,Fibercement herunder asbest,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/aldershvilevej-125-2-th-2880-bagsvaerd-01590009_125__2__th,Mursten,Ikke oplyst
aldershvilevej-125-2-th-2880-bagsvaerd-01590009_125__2__th,"Aldershvilevej 125, 2. th.",2880,Ejerlejlighed,Fri handel,01-08-2011,1550000.0,3,3,"Aldershvilevej 125, 2. th.",Bagsværd,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/aldershvilevej-125-2-th-2880-bagsvaerd-01590009_125__2__th,83.0,2880.0,2776000.0,Ejerlejlighed,Fibercement herunder asbest,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/aldershvilevej-125-2-th-2880-bagsvaerd-01590009_125__2__th,Mursten,Ikke oplyst
spaden-c-4-0-2-2630-taastrup-01697428___4_st___2,"Spaden C 4, st. 2.",2630,Ejerlejlighed,Tvangsauktion,15-05-2023,884302.0,1,3,"Spaden C 4, st. 2.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,2005,/adresse/spaden-c-4-0-2-2630-taastrup-01697428___4_st___2,36.0,2630.0,906000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/spaden-c-4-0-2-2630-taastrup-01697428___4_st___2,Betonelementer,Ikke oplyst
spaden-c-4-0-2-2630-taastrup-01697428___4_st___2,"Spaden C 4, st. 2.",2630,Ejerlejlighed,Fri handel,29-04-2007,818000.0,2,3,"Spaden C 4, st. 2.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,2005,/adresse/spaden-c-4-0-2-2630-taastrup-01697428___4_st___2,36.0,2630.0,906000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/spaden-c-4-0-2-2630-taastrup-01697428___4_st___2,Betonelementer,Ikke oplyst
spaden-c-4-0-2-2630-taastrup-01697428___4_st___2,"Spaden C 4, st. 2.",2630,Ejerlejlighed,Fri handel,01-06-2005,510000.0,3,3,"Spaden C 4, st. 2.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,2005,/adresse/spaden-c-4-0-2-2630-taastrup-01697428___4_st___2,36.0,2630.0,906000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/spaden-c-4-0-2-2630-taastrup-01697428___4_st___2,Betonelementer,Ikke oplyst
niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,Niels Frederiksens Alle 6,2610,Villa,Tvangsauktion,15-03-2023,2962048.0,1,3,Niels Frederiksens Alle 6,Rødovre,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,102.0,2610.0,4795000.0,Villa,Fibercement herunder asbest,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,Letbetonsten,112.2
niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,Niels Frederiksens Alle 6,2610,Villa,Fri handel,12-05-2010,2100000.0,2,3,Niels Frederiksens Alle 6,Rødovre,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,102.0,2610.0,4795000.0,Villa,Fibercement herunder asbest,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,Letbetonsten,112.2
niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,Niels Frederiksens Alle 6,2610,Villa,Fri handel,14-05-2003,1741850.0,3,3,Niels Frederiksens Alle 6,Rødovre,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,102.0,2610.0,4795000.0,Villa,Fibercement herunder asbest,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,Letbetonsten,112.2
ejbysvinget-60-2600-glostrup-01610099__60_______,Ejbysvinget 60,2600,Rækkehus,Tvangsauktion,07-02-2023,3910000.0,1,2,Ejbysvinget 60,Glostrup,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/ejbysvinget-60-2600-glostrup-01610099__60_______,131.0,2600.0,4345000.0,Rækkehus,Tegl,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ejbysvinget-60-2600-glostrup-01610099__60_______,Mursten,127.35
ejbysvinget-60-2600-glostrup-01610099__60_______,Ejbysvinget 60,2600,Rækkehus,Fri handel,03-11-2008,3275000.0,2,2,Ejbysvinget 60,Glostrup,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/ejbysvinget-60-2600-glostrup-01610099__60_______,131.0,2600.0,4345000.0,Rækkehus,Tegl,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ejbysvinget-60-2600-glostrup-01610099__60_______,Mursten,127.35
jernbane-alle-6-2630-taastrup-01693546___6_______,Jernbane Alle 6,2630,Villa,Tvangsauktion,12-01-2023,3725157.0,1,3,Jernbane Alle 6,Taastrup,N/A,1.0,Fjernvarme/blokvarme,2016,/adresse/jernbane-alle-6-2630-taastrup-01693546___6_______,245.0,2630.0,4695000.0,Villa,Tegl,7.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/jernbane-alle-6-2630-taastrup-01693546___6_______,Mursten,247.6
jernbane-alle-6-2630-taastrup-01693546___6_______,Jernbane Alle 6,2630,Villa,Familie handel,05-10-2016,1490566.0,2,3,Jernbane Alle 6,Taastrup,N/A,1.0,Fjernvarme/blokvarme,2016,/adresse/jernbane-alle-6-2630-taastrup-01693546___6_______,245.0,2630.0,4695000.0,Villa,Tegl,7.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/jernbane-alle-6-2630-taastrup-01693546___6_______,Mursten,247.6
jernbane-alle-6-2630-taastrup-01693546___6_______,Jernbane Alle 6,2630,Villa,Fri handel,04-09-2015,2175000.0,3,3,Jernbane Alle 6,Taastrup,N/A,1.0,Fjernvarme/blokvarme,2016,/adresse/jernbane-alle-6-2630-taastrup-01693546___6_______,245.0,2630.0,4695000.0,Villa,Tegl,7.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/jernbane-alle-6-2630-taastrup-01693546___6_______,Mursten,247.6
ved-renden-47-2870-dyssegaard-01570920__47_______,Ved Renden 47,2870,Villa,Tvangsauktion,02-11-2022,6920000.0,1,3,Ved Renden 47,Dyssegård,N/A,1.0,Centralvarme med én fyringsenhed,1999,/adresse/ved-renden-47-2870-dyssegaard-01570920__47_______,145.0,2870.0,11235000.0,Villa,Tegl,6.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ved-renden-47-2870-dyssegaard-01570920__47_______,Mursten,179.35
ved-renden-47-2870-dyssegaard-01570920__47_______,Ved Renden 47,2870,Villa,Fri handel,08-06-2015,5600000.0,2,3,Ved Renden 47,Dyssegård,N/A,1.0,Centralvarme med én fyringsenhed,1999,/adresse/ved-renden-47-2870-dyssegaard-01570920__47_______,145.0,2870.0,11235000.0,Villa,Tegl,6.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ved-renden-47-2870-dyssegaard-01570920__47_______,Mursten,179.35
ved-renden-47-2870-dyssegaard-01570920__47_______,Ved Renden 47,2870,Villa,Fri handel,31-03-1994,1252680.0,3,3,Ved Renden 47,Dyssegård,N/A,1.0,Centralvarme med én fyringsenhed,1999,/adresse/ved-renden-47-2870-dyssegaard-01570920__47_______,145.0,2870.0,11235000.0,Villa,Tegl,6.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ved-renden-47-2870-dyssegaard-01570920__47_______,Mursten,179.35
gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,"Gentoftegade 36, 3. mf.",2820,Ejerlejlighed,Tvangsauktion,02-11-2022,1860000.0,1,3,"Gentoftegade 36, 3. mf.",Gentofte,N/A,5.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,47.0,2820.0,2132000.0,Ejerlejlighed,Tagpap med stor hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,Mursten,Ikke oplyst
gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,"Gentoftegade 36, 3. mf.",2820,Ejerlejlighed,Fri handel,27-07-2021,2160000.0,2,3,"Gentoftegade 36, 3. mf.",Gentofte,N/A,5.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,47.0,2820.0,2132000.0,Ejerlejlighed,Tagpap med stor hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,Mursten,Ikke oplyst
gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,"Gentoftegade 36, 3. mf.",2820,Ejerlejlighed,Fri handel,10-08-2020,1495000.0,3,3,"Gentoftegade 36, 3. mf.",Gentofte,N/A,5.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,47.0,2820.0,2132000.0,Ejerlejlighed,Tagpap med stor hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/gentoftegade-36-3-mf-2820-gentofte-01570278__36__3__mf,Mursten,Ikke oplyst
boulevarden-14-0-65-2800-kongens-lyngby-01730086__14_st__65,"Boulevarden 14, st. 65.",2800,Ejerlejlighed,Tvangsauktion,24-08-2022,4350000.0,1,1,"Boulevarden 14, st. 65.",Kongens Lyngby,N/A,5.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/boulevarden-14-0-65-2800-kongens-lyngby-01730086__14_st__65,115.0,2800.0,4585000.0,Ejerlejlighed,Tagpap med lille hældning,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/boulevarden-14-0-65-2800-kongens-lyngby-01730086__14_st__65,Fibercement uden asbest,Ikke oplyst
leen-d-2-1-4-2630-taastrup-01694320___2__1___4,"Leen D 2, 1. 4.",2630,Ejerlejlighed,Tvangsauktion,07-07-2022,1350000.0,1,3,"Leen D 2, 1. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/leen-d-2-1-4-2630-taastrup-01694320___2__1___4,57.0,2630.0,1382000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/leen-d-2-1-4-2630-taastrup-01694320___2__1___4,Betonelementer,Ikke oplyst
leen-d-2-1-4-2630-taastrup-01694320___2__1___4,"Leen D 2, 1. 4.",2630,Ejerlejlighed,Fri handel,08-04-1998,462000.0,2,3,"Leen D 2, 1. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/leen-d-2-1-4-2630-taastrup-01694320___2__1___4,57.0,2630.0,1382000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/leen-d-2-1-4-2630-taastrup-01694320___2__1___4,Betonelementer,Ikke oplyst
leen-d-2-1-4-2630-taastrup-01694320___2__1___4,"Leen D 2, 1. 4.",2630,Ejerlejlighed,Familie handel,29-09-1996,361771.0,3,3,"Leen D 2, 1. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/leen-d-2-1-4-2630-taastrup-01694320___2__1___4,57.0,2630.0,1382000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/leen-d-2-1-4-2630-taastrup-01694320___2__1___4,Betonelementer,Ikke oplyst
topperne-7-0-2-2620-albertslund-01650532___7_st___2,"Topperne 7, st. 2.",2620,Ejerlejlighed,Tvangsauktion,21-04-2022,1020000.0,1,3,"Topperne 7, st. 2.",Albertslund,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/topperne-7-0-2-2620-albertslund-01650532___7_st___2,33.0,2620.0,895000.0,Ejerlejlighed,Fibercement herunder asbest,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/topperne-7-0-2-2620-albertslund-01650532___7_st___2,Betonelementer,Ikke oplyst
topperne-7-0-2-2620-albertslund-01650532___7_st___2,"Topperne 7, st. 2.",2620,Ejerlejlighed,Fri handel,01-05-2017,625000.0,2,3,"Topperne 7, st. 2.",Albertslund,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/topperne-7-0-2-2620-albertslund-01650532___7_st___2,33.0,2620.0,895000.0,Ejerlejlighed,Fibercement herunder asbest,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/topperne-7-0-2-2620-albertslund-01650532___7_st___2,Betonelementer,Ikke oplyst
topperne-7-0-2-2620-albertslund-01650532___7_st___2,"Topperne 7, st. 2.",2620,Ejerlejlighed,Fri handel,01-03-2013,269000.0,3,3,"Topperne 7, st. 2.",Albertslund,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/topperne-7-0-2-2620-albertslund-01650532___7_st___2,33.0,2620.0,895000.0,Ejerlejlighed,Fibercement herunder asbest,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/topperne-7-0-2-2620-albertslund-01650532___7_st___2,Betonelementer,Ikke oplyst
lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,"Lindevangshusene 82, st. th.",2630,Ejerlejlighed,Tvangsauktion,11-01-2022,2240000.0,1,3,"Lindevangshusene 82, st. th.",Taastrup,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,82.0,2630.0,2220000.0,Ejerlejlighed,Betontagsten,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,Mursten,Ikke oplyst
lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,"Lindevangshusene 82, st. th.",2630,Ejerlejlighed,Fri handel,09-02-2007,1745000.0,2,3,"Lindevangshusene 82, st. th.",Taastrup,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,82.0,2630.0,2220000.0,Ejerlejlighed,Betontagsten,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,Mursten,Ikke oplyst
lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,"Lindevangshusene 82, st. th.",2630,Ejerlejlighed,Fri handel,28-04-2002,1042236.0,3,3,"Lindevangshusene 82, st. th.",Taastrup,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,82.0,2630.0,2220000.0,Ejerlejlighed,Betontagsten,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,Mursten,Ikke oplyst
landsbygaden-30a-2630-taastrup-01694288_30a_______,Landsbygaden 30A,2630,Rækkehus,Tvangsauktion,20-05-2021,2650000.0,1,1,Landsbygaden 30A,Taastrup,N/A,1.0,Centralvarme med én fyringsenhed,1976,/adresse/landsbygaden-30a-2630-taastrup-01694288_30a_______,85.0,2630.0,3439000.0,Rækkehus,Fibercement uden asbest,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/landsbygaden-30a-2630-taastrup-01694288_30a_______,Mursten,197
landsbygaden-30b-2630-taastrup-01694288_30b_______,Landsbygaden 30B,2630,Rækkehus,Tvangsauktion,20-05-2021,2650000.0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
herstedvestervej-12-2620-albertslund-01650190__12_______,Herstedvestervej 12,2620,Villa,Tvangsauktion,25-01-2021,3087200.0,1,3,Herstedvestervej 12,Albertslund,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/herstedvestervej-12-2620-albertslund-01650190__12_______,136.0,2620.0,3219000.0,Villa,Tegl,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/herstedvestervej-12-2620-albertslund-01650190__12_______,Mursten,164.7
herstedvestervej-12-2620-albertslund-01650190__12_______,Herstedvestervej 12,2620,Villa,Tvangsauktion,11-04-2016,841132.0,2,3,Herstedvestervej 12,Albertslund,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/herstedvestervej-12-2620-albertslund-01650190__12_______,136.0,2620.0,3219000.0,Villa,Tegl,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/herstedvestervej-12-2620-albertslund-01650190__12_______,Mursten,164.7
herstedvestervej-12-2620-albertslund-01650190__12_______,Herstedvestervej 12,2620,Villa,Fri handel,21-07-1998,1277000.0,3,3,Herstedvestervej 12,Albertslund,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/herstedvestervej-12-2620-albertslund-01650190__12_______,136.0,2620.0,3219000.0,Villa,Tegl,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/herstedvestervej-12-2620-albertslund-01650190__12_______,Mursten,164.7
vejlebrovej-95-3-49-2635-ishoej-01830850__95__3__49,"Vejlebrovej 95, 3. 49.",2635,Ejerlejlighed,Tvangsauktion,20-10-2020,1130000.0,1,3,"Vejlebrovej 95, 3. 49.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-95-3-49-2635-ishoej-01830850__95__3__49,46.0,2635.0,1312000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-95-3-49-2635-ishoej-01830850__95__3__49,Mursten,Ikke oplyst
vejlebrovej-95-3-49-2635-ishoej-01830850__95__3__49,"Vejlebrovej 95, 3. 49.",2635,Ejerlejlighed,Fri handel,01-10-2007,1320000.0,2,3,"Vejlebrovej 95, 3. 49.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-95-3-49-2635-ishoej-01830850__95__3__49,46.0,2635.0,1312000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-95-3-49-2635-ishoej-01830850__95__3__49,Mursten,Ikke oplyst
vejlebrovej-95-3-49-2635-ishoej-01830850__95__3__49,"Vejlebrovej 95, 3. 49.",2635,Ejerlejlighed,Fri handel,01-10-2007,1320000.0,3,3,"Vejlebrovej 95, 3. 49.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-95-3-49-2635-ishoej-01830850__95__3__49,46.0,2635.0,1312000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-95-3-49-2635-ishoej-01830850__95__3__49,Mursten,Ikke oplyst
tranedalen-19-2635-ishoej-01830760__19_______,Tranedalen 19,2635,Villa,Tvangsauktion,20-10-2020,2600000.0,1,3,Tranedalen 19,Ishøj,N/A,1.0,Fjernvarme/blokvarme,2000,/adresse/tranedalen-19-2635-ishoej-01830760__19_______,144.0,2635.0,3063000.0,Villa,Metal,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/tranedalen-19-2635-ishoej-01830760__19_______,Mursten,144
tranedalen-19-2635-ishoej-01830760__19_______,Tranedalen 19,2635,Villa,Fri handel,16-10-2007,2600000.0,2,3,Tranedalen 19,Ishøj,N/A,1.0,Fjernvarme/blokvarme,2000,/adresse/tranedalen-19-2635-ishoej-01830760__19_______,144.0,2635.0,3063000.0,Villa,Metal,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/tranedalen-19-2635-ishoej-01830760__19_______,Mursten,144
tranedalen-19-2635-ishoej-01830760__19_______,Tranedalen 19,2635,Villa,Fri handel,24-05-2005,2224504.0,3,3,Tranedalen 19,Ishøj,N/A,1.0,Fjernvarme/blokvarme,2000,/adresse/tranedalen-19-2635-ishoej-01830760__19_______,144.0,2635.0,3063000.0,Villa,Metal,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/tranedalen-19-2635-ishoej-01830760__19_______,Mursten,144
bellevuekrogen-16-2930-klampenborg-01570043__16_______,Bellevuekrogen 16,2930,Rækkehus,Tvangsauktion,02-09-2020,6600000.0,1,1,Bellevuekrogen 16,Klampenborg,N/A,2.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/bellevuekrogen-16-2930-klampenborg-01570043__16_______,124.0,2930.0,10710000.0,Rækkehus,Fibercement herunder asbest,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/bellevuekrogen-16-2930-klampenborg-01570043__16_______,Mursten,148.8
aertemarken-119a-0-tv-2860-soeborg-01590981119a_st__tv,"Ærtemarken 119A, st. tv.",2860,Villalejlighed,Tvangsauktion,05-08-2020,8592634.0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
aertemarken-119a-0-tv-2860-soeborg-01590981119a_st__tv,"Ærtemarken 119A, st. tv.",2860,Villalejlighed,Familie handel,25-06-2001,900000.0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
aertemarken-119a-1-2860-soeborg-01590981119a__1____,"Ærtemarken 119A, 1.",2860,Villalejlighed,Tvangsauktion,05-08-2020,8592634.0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
aertemarken-119a-1-2860-soeborg-01590981119a__1____,"Ærtemarken 119A, 1.",2860,Villalejlighed,Familie handel,25-06-2001,900000.0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
aertemarken-119a-0-th-2860-soeborg-01590981119a_st__th,"Ærtemarken 119A, st. th.",2860,Villalejlighed,Tvangsauktion,05-08-2020,8592634.0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
aertemarken-119a-0-th-2860-soeborg-01590981119a_st__th,"Ærtemarken 119A, st. th.",2860,Villalejlighed,Familie handel,25-06-2001,900000.0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
taastrup-have-38-1-mf-2630-taastrup-01698960__38__1__mf,"Taastrup Have 38, 1. mf.",2630,Ejerlejlighed,Tvangsauktion,15-06-2020,1045000.0,1,3,"Taastrup Have 38, 1. mf.",Taastrup,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/taastrup-have-38-1-mf-2630-taastrup-01698960__38__1__mf,41.0,2630.0,1272000.0,Ejerlejlighed,Fibercement herunder asbest,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/taastrup-have-38-1-mf-2630-taastrup-01698960__38__1__mf,Mursten,Ikke oplyst
taastrup-have-38-1-mf-2630-taastrup-01698960__38__1__mf,"Taastrup Have 38, 1. mf.",2630,Ejerlejlighed,Fri handel,21-02-2017,860000.0,2,3,"Taastrup Have 38, 1. mf.",Taastrup,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/taastrup-have-38-1-mf-2630-taastrup-01698960__38__1__mf,41.0,2630.0,1272000.0,Ejerlejlighed,Fibercement herunder asbest,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/taastrup-have-38-1-mf-2630-taastrup-01698960__38__1__mf,Mursten,Ikke oplyst
